strategy,model,style,sample_id,language,pred,hit,similarities
S1,afriberta,zero-shot,YOR1240,Yoruba,D,1,"[0.5208749771118164, 0.4916016161441803, 0.47748255729675293, 0.5647037029266357]"
S1,afriberta,zero-shot,YOR3981,Yoruba,C,0,"[0.46370524168014526, 0.46560850739479065, 0.472369909286499, 0.4704160988330841]"
S1,afriberta,zero-shot,YOR1407,Yoruba,B,1,"[0.43780025839805603, 0.5201426148414612, 0.42409127950668335, 0.5034401416778564]"
S1,afriberta,zero-shot,YOR2410,Yoruba,C,1,"[0.5145881772041321, 0.5079235434532166, 0.5417119264602661, 0.5191004872322083]"
S1,afriberta,zero-shot,YOR1521,Yoruba,C,0,"[0.499550461769104, 0.4133774936199188, 0.5085837244987488, 0.44898125529289246]"
S1,afriberta,zero-shot,YOR3426,Yoruba,C,0,"[0.4234895706176758, 0.40445399284362793, 0.5030893683433533, 0.45708364248275757]"
S1,afriberta,zero-shot,YOR1130,Yoruba,B,1,"[0.43727022409439087, 0.4521062672138214, 0.44175800681114197, 0.43823710083961487]"
S1,afriberta,zero-shot,YOR0370,Yoruba,C,1,"[0.4729776382446289, 0.4667074680328369, 0.5077719688415527, 0.4633755683898926]"
S1,afriberta,zero-shot,YOR2447,Yoruba,D,1,"[0.4907505512237549, 0.46913549304008484, 0.5012372732162476, 0.5233772397041321]"
S1,afriberta,zero-shot,YOR0938,Yoruba,D,0,"[0.4563863277435303, 0.43288809061050415, 0.45879727602005005, 0.46738922595977783]"
S1,afriberta,zero-shot,YOR2476,Yoruba,D,0,"[0.420128732919693, 0.4388110935688019, 0.3964923620223999, 0.44367074966430664]"
S1,afriberta,zero-shot,YOR2639,Yoruba,C,1,"[0.4792865216732025, 0.43490248918533325, 0.4877173602581024, 0.48197418451309204]"
S1,afriberta,zero-shot,YOR2231,Yoruba,A,0,"[0.6429154872894287, 0.5200721025466919, 0.4828670620918274, 0.5336396098136902]"
S1,afriberta,zero-shot,YOR0708,Yoruba,B,0,"[0.5115143656730652, 0.5256637334823608, 0.512910008430481, 0.5100541710853577]"
S1,afriberta,zero-shot,YOR1886,Yoruba,B,1,"[0.5905969738960266, 0.6568573713302612, 0.46523869037628174, 0.4303372800350189]"
S1,afriberta,zero-shot,YOR0015,Yoruba,C,1,"[0.4788587689399719, 0.4504532814025879, 0.47951388359069824, 0.4778969883918762]"
S1,afriberta,zero-shot,YOR1449,Yoruba,A,0,"[0.47411778569221497, 0.45670318603515625, 0.4586918354034424, 0.4424487054347992]"
S1,afriberta,zero-shot,YOR4105,Yoruba,A,1,"[0.5509088635444641, 0.49095815420150757, 0.5197684168815613, 0.4577232301235199]"
S1,afriberta,zero-shot,YOR1710,Yoruba,B,1,"[0.5191840529441833, 0.5425582528114319, 0.4983607530593872, 0.5083686709403992]"
S1,afriberta,zero-shot,YOR1463,Yoruba,A,0,"[0.530537486076355, 0.5194012522697449, 0.5192562341690063, 0.49003565311431885]"
S1,afriberta,zero-shot,YOR1685,Yoruba,B,0,"[0.537421464920044, 0.6629566550254822, 0.5542027950286865, 0.5014563798904419]"
S1,afriberta,zero-shot,YOR2232,Yoruba,A,1,"[0.5036863088607788, 0.432768315076828, 0.46401309967041016, 0.4771270751953125]"
S1,afriberta,zero-shot,YOR1583,Yoruba,B,1,"[0.48986345529556274, 0.5815139412879944, 0.5175735950469971, 0.5741634368896484]"
S1,afriberta,zero-shot,YOR3430,Yoruba,C,1,"[0.4757366478443146, 0.4664088189601898, 0.4945909380912781, 0.48739689588546753]"
S1,afriberta,zero-shot,YOR3039,Yoruba,C,0,"[0.4250282049179077, 0.40353140234947205, 0.4570150375366211, 0.44592583179473877]"
S1,afriberta,zero-shot,YOR0282,Yoruba,C,0,"[0.5318421721458435, 0.48884642124176025, 0.5471283793449402, 0.539984941482544]"
S1,afriberta,zero-shot,YOR3313,Yoruba,B,1,"[0.5062603950500488, 0.5667207837104797, 0.5077829957008362, 0.5262401103973389]"
S1,afriberta,zero-shot,YOR0761,Yoruba,C,1,"[0.4103458821773529, 0.3678506016731262, 0.46652519702911377, 0.402514785528183]"
S1,afriberta,zero-shot,YOR1731,Yoruba,D,1,"[0.5218260288238525, 0.5275930166244507, 0.5073837041854858, 0.578777015209198]"
S1,afriberta,zero-shot,YOR1250,Yoruba,A,1,"[0.5104376673698425, 0.5068747401237488, 0.508060872554779, 0.4899371266365051]"
S1,afriberta,zero-shot,YOR0174,Yoruba,A,0,"[0.5141791105270386, 0.48217475414276123, 0.4434303343296051, 0.4484555721282959]"
S1,afriberta,zero-shot,YOR3670,Yoruba,C,1,"[0.5498385429382324, 0.4654974639415741, 0.566835343837738, 0.4976489245891571]"
S1,afriberta,zero-shot,YOR3579,Yoruba,B,0,"[0.548541784286499, 0.5724190473556519, 0.5185151100158691, 0.5038766264915466]"
S1,afriberta,zero-shot,YOR1139,Yoruba,B,0,"[0.4330364763736725, 0.45405492186546326, 0.4397149980068207, 0.42799994349479675]"
S1,afriberta,zero-shot,YOR3887,Yoruba,A,0,"[0.49344947934150696, 0.4892381429672241, 0.487172394990921, 0.4794469177722931]"
S1,afriberta,zero-shot,YOR1776,Yoruba,C,1,"[0.41474923491477966, 0.38819217681884766, 0.4608519673347473, 0.3983702063560486]"
S1,afriberta,zero-shot,YOR0204,Yoruba,D,1,"[0.5221331715583801, 0.48319363594055176, 0.4887915253639221, 0.5472274422645569]"
S1,afriberta,zero-shot,YOR2401,Yoruba,D,0,"[0.4697721004486084, 0.48874688148498535, 0.48642390966415405, 0.49104422330856323]"
S1,afriberta,zero-shot,YOR1873,Yoruba,B,1,"[0.4697623550891876, 0.4952602684497833, 0.4725263714790344, 0.4786495566368103]"
S1,afriberta,zero-shot,YOR0996,Yoruba,C,1,"[0.5371986627578735, 0.4869020879268646, 0.5561509728431702, 0.46231985092163086]"
S1,afriberta,zero-shot,YOR1495,Yoruba,B,0,"[0.4894031286239624, 0.4980207085609436, 0.4935923218727112, 0.4956994354724884]"
S1,afriberta,zero-shot,YOR2834,Yoruba,D,0,"[0.5152676105499268, 0.47962579131126404, 0.48257774114608765, 0.5455309152603149]"
S1,afriberta,zero-shot,YOR2677,Yoruba,C,0,"[0.47028616070747375, 0.4914979934692383, 0.4978187382221222, 0.47578930854797363]"
S1,afriberta,zero-shot,YOR0827,Yoruba,B,0,"[0.49753338098526, 0.6550390124320984, 0.5104103684425354, 0.4690818190574646]"
S1,afriberta,zero-shot,YOR0033,Yoruba,C,0,"[0.48711511492729187, 0.5176515579223633, 0.5274818539619446, 0.4950319230556488]"
S1,afriberta,zero-shot,YOR0072,Yoruba,A,1,"[0.5313336253166199, 0.5166010856628418, 0.5007488131523132, 0.5240371227264404]"
S1,afriberta,zero-shot,YOR4139,Yoruba,B,1,"[0.4240671992301941, 0.6119927167892456, 0.42409029603004456, 0.3853696882724762]"
S2,afriberta,zero-shot,ENG2109,English,B,0,"[0.7589185237884521, 0.8439863324165344, 0.7165080308914185, 0.7980053424835205]"
S2,afriberta,zero-shot,ENG2245,English,C,0,"[0.8801276087760925, 0.7354726195335388, 0.9404414892196655, 0.8012973070144653]"
S2,afriberta,zero-shot,ENG1267,English,C,1,"[0.7914887070655823, 0.82367342710495, 0.9175048470497131, 0.8749875426292419]"
S2,afriberta,zero-shot,ENG1238,English,D,1,"[0.4212799370288849, 0.4163166582584381, 0.42253297567367554, 1.0]"
S2,afriberta,zero-shot,ENG1638,English,A,1,"[1.0, 0.5810088515281677, 0.5752130150794983, 0.5926183462142944]"
S2,afriberta,zero-shot,ENG0113,English,D,0,"[0.7347304224967957, 0.8009419441223145, 0.642839789390564, 0.8155605792999268]"
S2,afriberta,zero-shot,ENG0148,English,D,0,"[0.7268207669258118, 0.6817723512649536, 0.4956381916999817, 0.7640723586082458]"
S2,afriberta,zero-shot,ENG0432,English,B,0,"[0.9526707530021667, 0.9589534401893616, 0.9338710904121399, 0.9284321069717407]"
S2,afriberta,zero-shot,ENG1450,English,A,1,"[1.0, 0.43070346117019653, 0.43167147040367126, 0.4392225742340088]"
S2,afriberta,zero-shot,ENG0319,English,A,0,"[0.9375043511390686, 0.9276452660560608, 0.9133465886116028, 0.8608047366142273]"
S2,afriberta,zero-shot,ENG2038,English,C,1,"[0.8563244342803955, 0.8908142447471619, 1.0, 0.9823352098464966]"
S2,afriberta,zero-shot,ENG1126,English,C,0,"[0.650600254535675, 0.7148737907409668, 0.8444578647613525, 0.7378492951393127]"
S2,afriberta,zero-shot,ENG1569,English,B,0,"[0.7944425344467163, 0.8218926787376404, 0.8134634494781494, 0.8059923648834229]"
S2,afriberta,zero-shot,ENG2028,English,A,0,"[0.8889749646186829, 0.8680840730667114, 0.8564273118972778, 0.8468946814537048]"
S2,afriberta,zero-shot,ENG0378,English,D,0,"[0.7300993800163269, 0.7604883909225464, 0.8114414215087891, 0.811453104019165]"
S2,afriberta,zero-shot,ENG0566,English,C,0,"[0.7007269859313965, 0.8232461810112, 0.9228202104568481, 0.7996048331260681]"
S2,afriberta,zero-shot,ENG0304,English,A,1,"[1.0000001192092896, 0.48925113677978516, 0.4851985275745392, 0.49040716886520386]"
S2,afriberta,zero-shot,ENG0572,English,C,0,"[0.8837655782699585, 0.8762286901473999, 0.8982464671134949, 0.8634161353111267]"
S2,afriberta,zero-shot,ENG0366,English,C,1,"[0.8545854091644287, 0.8508597016334534, 0.9888687133789062, 0.8617461323738098]"
S2,afriberta,zero-shot,ENG0819,English,C,0,"[0.7955101132392883, 0.8307943940162659, 0.8397822976112366, 0.7126287817955017]"
S2,afriberta,zero-shot,ENG2013,English,B,0,"[0.8281986117362976, 0.9673681259155273, 0.9346726536750793, 0.960643470287323]"
S2,afriberta,zero-shot,ENG0068,English,A,0,"[0.8531044125556946, 0.7543758153915405, 0.8043197989463806, 0.7865833044052124]"
S2,afriberta,zero-shot,ENG1613,English,C,1,"[0.4602104425430298, 0.46505725383758545, 0.9999999403953552, 0.46356961131095886]"
S2,afriberta,zero-shot,ENG0225,English,D,1,"[0.589293897151947, 0.584675669670105, 0.5935377478599548, 1.0]"
S2,afriberta,zero-shot,ENG1589,English,A,1,"[0.9089413285255432, 0.8641951680183411, 0.8410913944244385, 0.88129061460495]"
S2,afriberta,zero-shot,ENG1956,English,A,0,"[0.49886950850486755, 0.42951202392578125, 0.4585264027118683, 0.4492833614349365]"
S2,afriberta,zero-shot,ENG1244,English,B,0,"[0.9803480505943298, 0.9892731308937073, 0.9246997237205505, 0.9716368317604065]"
S2,afriberta,zero-shot,ENG0463,English,A,0,"[0.9915299415588379, 0.9825999736785889, 0.9216987490653992, 0.8331928849220276]"
S2,afriberta,zero-shot,ENG0663,English,D,0,"[0.8800881505012512, 0.8914020657539368, 0.871984601020813, 0.9124435186386108]"
S2,afriberta,zero-shot,ENG1785,English,B,1,"[0.43539389967918396, 0.9999998807907104, 0.42653220891952515, 0.4221010208129883]"
S2,afriberta,zero-shot,ENG1032,English,D,0,"[0.9115580320358276, 0.8951611518859863, 0.8678133487701416, 0.9481936693191528]"
S2,afriberta,zero-shot,ENG1771,English,D,1,"[0.7224927544593811, 0.6969705820083618, 0.7142220735549927, 0.8689590692520142]"
S2,afriberta,zero-shot,ENG1628,English,A,1,"[1.0000001192092896, 0.5629002451896667, 0.5595284104347229, 0.55760657787323]"
S2,afriberta,zero-shot,ENG2018,English,C,0,"[0.9298025369644165, 0.7518620491027832, 0.9521164298057556, 0.8533088564872742]"
S2,afriberta,zero-shot,ENG1923,English,A,0,"[0.8762595057487488, 0.8627873659133911, 0.8445805907249451, 0.8301824927330017]"
S2,afriberta,zero-shot,ENG0313,English,D,1,"[0.4593982994556427, 0.45231103897094727, 0.46034541726112366, 0.9999999403953552]"
S2,afriberta,zero-shot,ENG2189,English,D,0,"[0.8809707760810852, 0.7591557502746582, 0.8839868307113647, 0.8843978047370911]"
S2,afriberta,zero-shot,ENG1876,English,C,0,"[0.9454408884048462, 0.7841912508010864, 0.958393931388855, 0.9517470002174377]"
S2,afriberta,zero-shot,ENG1655,English,D,0,"[0.883448600769043, 0.9461532235145569, 0.8369535207748413, 0.9915207624435425]"
S2,afriberta,zero-shot,ENG1321,English,B,0,"[0.8423340916633606, 0.873788595199585, 0.8208525776863098, 0.8498143553733826]"
S2,afriberta,zero-shot,ENG1010,English,A,1,"[0.8423569798469543, 0.815220832824707, 0.8093131184577942, 0.7958970665931702]"
S2,afriberta,zero-shot,ENG0370,English,B,1,"[0.44968312978744507, 1.0, 0.4539995491504669, 0.45625755190849304]"
S2,afriberta,zero-shot,ENG0109,English,C,1,"[0.7285943031311035, 0.7959688305854797, 0.9181992411613464, 0.8495051860809326]"
S2,afriberta,zero-shot,ENG1944,English,C,0,"[0.7363302707672119, 0.773792564868927, 0.8197458982467651, 0.7317862510681152]"
S2,afriberta,zero-shot,ENG0450,English,C,0,"[0.8748323321342468, 0.8734893798828125, 0.9545621275901794, 0.8099532127380371]"
S2,afriberta,zero-shot,ENG0928,English,C,0,"[0.8355262875556946, 0.8190461993217468, 0.8626860976219177, 0.8123548626899719]"
S2,afriberta,zero-shot,ENG2124,English,C,1,"[0.6056894659996033, 0.615960419178009, 1.0, 0.60927414894104]"
S2,afriberta,zero-shot,ENG0498,English,D,1,"[0.5064211487770081, 0.5057597756385803, 0.5114578008651733, 0.9999998807907104]"
S2,afriberta,zero-shot,ENG1133,English,A,1,"[0.9739100337028503, 0.88884437084198, 0.9500980973243713, 0.92055743932724]"
S2,afriberta,zero-shot,ENG1644,English,B,1,"[0.8151924014091492, 0.8916471004486084, 0.8386469483375549, 0.8546576499938965]"
S2,afriberta,zero-shot,MID0381,Arabic,C,0,"[0.39654675126075745, 0.4041632115840912, 0.4070799946784973, 0.39778319001197815]"
S2,afriberta,zero-shot,MID0854,Arabic,D,0,"[0.4249991476535797, 0.3454528748989105, 0.38469618558883667, 0.44396084547042847]"
S2,afriberta,zero-shot,MID0356,Arabic,C,1,"[0.35116907954216003, 0.36170899868011475, 0.40442195534706116, 0.31282490491867065]"
S2,afriberta,zero-shot,MID0358,Arabic,A,0,"[0.5025092959403992, 0.46315884590148926, 0.45299232006073, 0.49354586005210876]"
S2,afriberta,zero-shot,MID0363,Arabic,A,1,"[0.4100959897041321, 0.4002433121204376, 0.38673368096351624, 0.39278146624565125]"
S2,afriberta,zero-shot,MID0487,Arabic,C,0,"[0.5240842700004578, 0.5388249158859253, 0.5709100365638733, 0.5629590749740601]"
S2,afriberta,zero-shot,MID0705,Arabic,D,0,"[0.5813528895378113, 0.5785702466964722, 0.5129987597465515, 0.5887054800987244]"
S2,afriberta,zero-shot,MID0596,Arabic,A,0,"[0.5287816524505615, 0.517608642578125, 0.5116395950317383, 0.332050621509552]"
S2,afriberta,zero-shot,MID0552,Arabic,B,0,"[0.3877035081386566, 0.4293777644634247, 0.4007037281990051, 0.4229779541492462]"
S2,afriberta,zero-shot,MID0031,Arabic,C,0,"[0.389176607131958, 0.396868497133255, 0.40825629234313965, 0.39062294363975525]"
S2,afriberta,zero-shot,MID0591,Arabic,B,0,"[0.5673091411590576, 0.5984494090080261, 0.5061273574829102, 0.5628414750099182]"
S2,afriberta,zero-shot,MID0522,Arabic,C,0,"[0.41029438376426697, 0.4260272681713104, 0.42989277839660645, 0.40105462074279785]"
S2,afriberta,zero-shot,MID0216,Arabic,C,0,"[0.4191112220287323, 0.4749484956264496, 0.49017950892448425, 0.3921835422515869]"
S2,afriberta,zero-shot,MID0064,Arabic,C,0,"[0.7292155623435974, 0.495679646730423, 0.7329643368721008, 0.723133385181427]"
S2,afriberta,zero-shot,MID0317,Arabic,B,0,"[0.34963107109069824, 0.388762891292572, 0.32674500346183777, 0.3623557388782501]"
S2,afriberta,zero-shot,MID0040,Arabic,A,0,"[0.4251437783241272, 0.39440080523490906, 0.4249701499938965, 0.415761798620224]"
S2,afriberta,zero-shot,MID0236,Arabic,D,0,"[0.5324220061302185, 0.5261942148208618, 0.5376129150390625, 0.5722136497497559]"
S2,afriberta,zero-shot,MID0862,Arabic,C,0,"[0.48574912548065186, 0.39855822920799255, 0.503713071346283, 0.4925861060619354]"
S2,afriberta,zero-shot,MID0425,Arabic,D,0,"[0.35107287764549255, 0.3751155138015747, 0.39330485463142395, 0.4021274745464325]"
S2,afriberta,zero-shot,MID0073,Arabic,D,1,"[0.4886144697666168, 0.49476534128189087, 0.4884262681007385, 0.502242386341095]"
S2,afriberta,zero-shot,MID0909,Arabic,B,0,"[0.3858213424682617, 0.5025064945220947, 0.4986121654510498, 0.4936220347881317]"
S2,afriberta,zero-shot,MID0169,Arabic,B,1,"[0.34081122279167175, 0.3722899854183197, 0.3673359453678131, 0.33191338181495667]"
S2,afriberta,zero-shot,MID0767,Arabic,A,0,"[0.4400191605091095, 0.41984084248542786, 0.43735820055007935, 0.41603702306747437]"
S2,afriberta,zero-shot,MID0622,Arabic,A,0,"[0.4766279458999634, 0.474338561296463, 0.47066253423690796, 0.37205278873443604]"
S2,afriberta,zero-shot,MID0071,Arabic,B,0,"[0.46720170974731445, 0.5259866714477539, 0.5015049576759338, 0.48707881569862366]"
S2,afriberta,zero-shot,MID0068,Arabic,A,0,"[0.37138959765434265, 0.36050817370414734, 0.3658641576766968, 0.3501364290714264]"
S2,afriberta,zero-shot,MID0307,Arabic,C,1,"[0.5476571917533875, 0.5690048933029175, 0.5724248290061951, 0.5317232012748718]"
S2,afriberta,zero-shot,MID0820,Arabic,A,0,"[0.5061681866645813, 0.5017193555831909, 0.49734580516815186, 0.3372633755207062]"
S2,afriberta,zero-shot,MID0719,Arabic,B,0,"[0.4125013053417206, 0.43537968397140503, 0.402591735124588, 0.4194355905056]"
S2,afriberta,zero-shot,MID0639,Arabic,B,1,"[0.47219470143318176, 0.5046571493148804, 0.4954434335231781, 0.49173426628112793]"
S2,afriberta,zero-shot,MID0322,Arabic,C,1,"[0.4249025881290436, 0.4415726661682129, 0.4576878547668457, 0.44516029953956604]"
S2,afriberta,zero-shot,MID0785,Arabic,C,0,"[0.34156399965286255, 0.31796789169311523, 0.3906640410423279, 0.36125999689102173]"
S2,afriberta,zero-shot,MID0549,Arabic,D,0,"[0.5464035272598267, 0.5145638585090637, 0.5222585797309875, 0.5743033289909363]"
S2,afriberta,zero-shot,MID0343,Arabic,C,0,"[0.5836315751075745, 0.5793993473052979, 0.5997673869132996, 0.5859954357147217]"
S2,afriberta,zero-shot,MID0276,Arabic,D,0,"[0.42314478754997253, 0.48924940824508667, 0.4467400908470154, 0.5442771911621094]"
S2,afriberta,zero-shot,MID0502,Arabic,D,1,"[0.484660267829895, 0.44020670652389526, 0.4506851136684418, 0.49654850363731384]"
S2,afriberta,zero-shot,MID0295,Arabic,B,0,"[0.40150687098503113, 0.5204644799232483, 0.5189513564109802, 0.5140324831008911]"
S2,afriberta,zero-shot,MID0500,Arabic,C,0,"[0.3215535879135132, 0.35315582156181335, 0.368022084236145, 0.32112181186676025]"
S2,afriberta,zero-shot,MID0631,Arabic,B,0,"[0.4734761118888855, 0.5213508009910583, 0.44805246591567993, 0.4561460614204407]"
S2,afriberta,zero-shot,MID0024,Arabic,A,0,"[0.5327786803245544, 0.5295059084892273, 0.5243259072303772, 0.4108324348926544]"
S2,afriberta,zero-shot,MID0441,Arabic,B,0,"[0.43378716707229614, 0.49213704466819763, 0.4901633560657501, 0.485960453748703]"
S2,afriberta,zero-shot,MID0412,Arabic,C,0,"[0.6673368811607361, 0.4671020209789276, 0.6724327206611633, 0.6647158265113831]"
S2,afriberta,zero-shot,MID0219,Arabic,D,0,"[0.6480415463447571, 0.6479160785675049, 0.47619321942329407, 0.6537194848060608]"
S2,afriberta,zero-shot,MID0523,Arabic,A,0,"[0.5367531776428223, 0.5235233902931213, 0.5211986899375916, 0.3523227572441101]"
S2,afriberta,zero-shot,MID0614,Arabic,B,0,"[0.4285118877887726, 0.5476333498954773, 0.5383359789848328, 0.5357081294059753]"
S2,afriberta,zero-shot,MID0912,Arabic,A,0,"[0.4929044544696808, 0.432902991771698, 0.4190346896648407, 0.43928858637809753]"
S2,afriberta,zero-shot,MID0755,Arabic,D,0,"[0.3735918700695038, 0.3501405119895935, 0.3585250675678253, 0.4101888835430145]"
S2,afriberta,zero-shot,MID0605,Arabic,C,0,"[0.40862569212913513, 0.4230734407901764, 0.460620641708374, 0.41590678691864014]"
S2,afriberta,zero-shot,MID0826,Arabic,B,0,"[0.450975239276886, 0.5526474714279175, 0.546548068523407, 0.5397852659225464]"
S2,afriberta,zero-shot,MID0744,Arabic,C,0,"[0.31703218817710876, 0.3771728575229645, 0.39270833134651184, 0.3459331691265106]"
S2,afriberta,zero-shot,YOR1930,Yoruba,A,1,"[0.4556146264076233, 0.38932085037231445, 0.3819274604320526, 0.3785587251186371]"
S2,afriberta,zero-shot,YOR1569,Yoruba,B,1,"[0.42522236704826355, 0.5361294746398926, 0.43642938137054443, 0.4311330318450928]"
S2,afriberta,zero-shot,YOR2171,Yoruba,C,1,"[0.41469043493270874, 0.4082409143447876, 0.49740442633628845, 0.4211007058620453]"
S2,afriberta,zero-shot,YOR1240,Yoruba,D,1,"[0.4135911166667938, 0.413838267326355, 0.4131418466567993, 0.5647037029266357]"
S2,afriberta,zero-shot,YOR3981,Yoruba,A,1,"[0.4637052118778229, 0.40506747364997864, 0.4050590991973877, 0.39913713932037354]"
S2,afriberta,zero-shot,YOR1407,Yoruba,B,1,"[0.3934418261051178, 0.520142674446106, 0.40052610635757446, 0.3970851004123688]"
S2,afriberta,zero-shot,YOR2410,Yoruba,C,1,"[0.38445964455604553, 0.38591429591178894, 0.5417119264602661, 0.387172132730484]"
S2,afriberta,zero-shot,YOR1521,Yoruba,D,1,"[0.43691661953926086, 0.4323844611644745, 0.42672374844551086, 0.4489811956882477]"
S2,afriberta,zero-shot,YOR3426,Yoruba,B,0,"[0.42348963022232056, 0.4340362548828125, 0.42979171872138977, 0.42862772941589355]"
S2,afriberta,zero-shot,YOR1130,Yoruba,B,1,"[0.39273208379745483, 0.452106237411499, 0.4040781259536743, 0.3945498764514923]"
S2,afriberta,zero-shot,YOR0370,Yoruba,B,0,"[0.49311691522598267, 0.5098920464515686, 0.4898155629634857, 0.48357999324798584]"
S2,afriberta,zero-shot,YOR2447,Yoruba,D,1,"[0.5299099087715149, 0.5249634981155396, 0.4855789244174957, 0.5367192625999451]"
S2,afriberta,zero-shot,YOR0938,Yoruba,D,0,"[0.484546959400177, 0.4732767939567566, 0.4509100615978241, 0.4949914515018463]"
S2,afriberta,zero-shot,YOR2476,Yoruba,C,0,"[0.4537591338157654, 0.46625450253486633, 0.49231335520744324, 0.48067793250083923]"
S2,afriberta,zero-shot,YOR2639,Yoruba,B,0,"[0.4932173788547516, 0.507145881652832, 0.47577711939811707, 0.4861578345298767]"
S2,afriberta,zero-shot,YOR2231,Yoruba,D,1,"[0.449045866727829, 0.44329196214675903, 0.44056403636932373, 0.5336396098136902]"
S2,afriberta,zero-shot,YOR0708,Yoruba,A,1,"[0.5115143656730652, 0.418810099363327, 0.417951762676239, 0.41390708088874817]"
S2,afriberta,zero-shot,YOR1886,Yoruba,B,1,"[0.38331544399261475, 0.6568573713302612, 0.3918553292751312, 0.3838496506214142]"
S2,afriberta,zero-shot,YOR0015,Yoruba,C,1,"[0.43986716866493225, 0.4328327775001526, 0.47951388359069824, 0.4468403458595276]"
S2,afriberta,zero-shot,YOR1449,Yoruba,D,1,"[0.47857123613357544, 0.48668164014816284, 0.4946480095386505, 0.4964558482170105]"
S2,afriberta,zero-shot,YOR4105,Yoruba,C,0,"[0.5325002074241638, 0.5474005341529846, 0.5656548142433167, 0.5309095978736877]"
S2,afriberta,zero-shot,YOR1710,Yoruba,B,1,"[0.4621516168117523, 0.5425582528114319, 0.46949276328086853, 0.4668583571910858]"
S2,afriberta,zero-shot,YOR1463,Yoruba,C,1,"[0.5236856341362, 0.525393009185791, 0.53031325340271, 0.5167914628982544]"
S2,afriberta,zero-shot,YOR1685,Yoruba,D,1,"[0.5069442987442017, 0.5141316056251526, 0.5034456849098206, 0.5171887874603271]"
S2,afriberta,zero-shot,YOR2232,Yoruba,A,1,"[0.5036863088607788, 0.4231280982494354, 0.41974392533302307, 0.41651681065559387]"
S2,afriberta,zero-shot,YOR1583,Yoruba,B,1,"[0.3906613290309906, 0.5815139412879944, 0.39945781230926514, 0.3976809084415436]"
S2,afriberta,zero-shot,YOR3430,Yoruba,C,1,"[0.4043739140033722, 0.3998516798019409, 0.4945909380912781, 0.4063011109828949]"
S2,afriberta,zero-shot,YOR3039,Yoruba,D,1,"[0.4223299026489258, 0.4105205833911896, 0.4088273048400879, 0.44592583179473877]"
S2,afriberta,zero-shot,YOR0282,Yoruba,D,0,"[0.5153772234916687, 0.560262143611908, 0.561607301235199, 0.5689573287963867]"
S2,afriberta,zero-shot,YOR3313,Yoruba,C,0,"[0.5661482214927673, 0.5497369170188904, 0.5674047470092773, 0.5486263036727905]"
S2,afriberta,zero-shot,YOR0761,Yoruba,D,0,"[0.4641629159450531, 0.4682770073413849, 0.4606333374977112, 0.47146305441856384]"
S2,afriberta,zero-shot,YOR1731,Yoruba,D,1,"[0.41495847702026367, 0.41347751021385193, 0.41120871901512146, 0.5787770748138428]"
S2,afriberta,zero-shot,YOR1250,Yoruba,A,1,"[0.5104376673698425, 0.4189952611923218, 0.41596874594688416, 0.4146497845649719]"
S2,afriberta,zero-shot,YOR0174,Yoruba,C,0,"[0.4767673909664154, 0.48576152324676514, 0.5180128216743469, 0.5009927749633789]"
S2,afriberta,zero-shot,YOR3670,Yoruba,C,1,"[0.4120692312717438, 0.4092591404914856, 0.566835343837738, 0.4143953323364258]"
S2,afriberta,zero-shot,YOR3579,Yoruba,D,1,"[0.5526800155639648, 0.5404607653617859, 0.5374737977981567, 0.5644358396530151]"
S2,afriberta,zero-shot,YOR1139,Yoruba,C,0,"[0.4514245092868805, 0.47397899627685547, 0.49227574467658997, 0.4830876290798187]"
S2,afriberta,zero-shot,YOR3887,Yoruba,B,1,"[0.38932734727859497, 0.48923811316490173, 0.40050023794174194, 0.39302653074264526]"
S2,afriberta,zero-shot,YOR1776,Yoruba,B,0,"[0.5209234952926636, 0.5278670191764832, 0.4608519673347473, 0.5241209864616394]"
S2,afriberta,zero-shot,YOR0204,Yoruba,D,1,"[0.4632549583911896, 0.4571695923805237, 0.4529678225517273, 0.5472275018692017]"
S2,afriberta,zero-shot,YOR2401,Yoruba,B,0,"[0.48145851492881775, 0.4907105565071106, 0.46021509170532227, 0.4804469347000122]"
S2,afriberta,zero-shot,YOR1873,Yoruba,A,0,"[0.5185813903808594, 0.49378615617752075, 0.5030525326728821, 0.503682017326355]"
S2,afriberta,zero-shot,YOR0996,Yoruba,C,1,"[0.43923676013946533, 0.43577447533607483, 0.5561509728431702, 0.4472711384296417]"
S2,afriberta,zero-shot,YOR1495,Yoruba,D,1,"[0.4689895510673523, 0.489329069852829, 0.4903285801410675, 0.4919106066226959]"
S2,afriberta,zero-shot,YOR2834,Yoruba,A,1,"[0.5152676105499268, 0.42420694231987, 0.41885310411453247, 0.41805171966552734]"
S2,afriberta,zero-shot,YOR2677,Yoruba,C,0,"[0.47224724292755127, 0.49261629581451416, 0.4994713068008423, 0.47681933641433716]"
S2,afriberta,zero-shot,YOR0827,Yoruba,C,1,"[0.5043929815292358, 0.5244603753089905, 0.528759777545929, 0.5087199211120605]"
S2,afriberta,zero-shot,YOR0033,Yoruba,D,1,"[0.4549717903137207, 0.4841553270816803, 0.4646628797054291, 0.48804402351379395]"
S2,afriberta,zero-shot,YOR0072,Yoruba,C,0,"[0.5466124415397644, 0.5194914937019348, 0.5487205386161804, 0.5122899413108826]"
S2,afriberta,zero-shot,YOR4139,Yoruba,B,1,"[0.3777245879173279, 0.6119927763938904, 0.39267221093177795, 0.38727492094039917]"
